#{"t_start": 1660895733.1277232, "env_id": "DobotReachDense-v0"}
r,l,t
-0.496958,4,93.25192
-2.708819,14,93.335153
-0.708877,4,93.358249
-2.111458,14,93.438458
-4.971302,45,93.695053
-5.500509,50,93.980416
-0.907149,10,94.038165
-1.46182,10,94.0965
-0.275292,3,94.113575
-0.427525,4,94.137711
-3.615347,18,94.24121
-2.118034,16,94.332791
-0.405199,4,94.35758
-0.599204,4,94.383669
-5.605415,50,94.669279
-0.560845,4,94.691905
-0.675918,7,94.731617
-4.159224,23,94.86444
-0.76195,5,94.89278
-4.023748,20,95.006644
-1.777294,14,95.086702
-1.097306,11,95.294638
-2.860574,15,95.380121
-1.958438,11,95.444632
-2.349476,16,95.540718
-3.575039,18,95.644756
-2.466117,13,95.719034
-2.414581,15,95.804508
-1.805823,13,95.87943
-0.782815,8,95.925867
-3.576111,20,96.039751
-2.926818,16,96.130577
-0.319402,3,96.147812
-0.873065,10,96.205833
-1.413946,12,96.274694
-1.206817,13,96.378412
-0.781405,10,96.451692
-1.721311,13,96.528819
-0.948557,5,96.557401
-1.065031,5,96.586247
-0.809008,5,96.614728
