#{"t_start": 1652971006.2165048, "env_id": "TrajectoryGenerationURSim-v0"}
r,l,t,final_status,is_success
-0.979008,300,12451.226468,max_steps_exceeded,False
-1.300443,300,12483.634669,max_steps_exceeded,False
-1.866631,300,12512.833364,max_steps_exceeded,False
-0.790018,300,12539.500524,max_steps_exceeded,False
-0.895109,300,12567.269293,max_steps_exceeded,False
-0.913752,300,12595.361761,max_steps_exceeded,False
-1.343302,300,12624.416943,max_steps_exceeded,False
1.748924,95,12642.186523,success,True
1.842452,55,12650.718004,success,True
-1.014847,300,12677.040218,max_steps_exceeded,False
-1.440331,300,12705.190363,max_steps_exceeded,False
-1.393395,300,12734.632409,max_steps_exceeded,False
-0.533284,300,12762.770704,max_steps_exceeded,False
-2.050737,269,12791.242616,collision,False
-1.086547,300,12818.110813,max_steps_exceeded,False
-1.415321,109,12837.036066,collision,False
1.886736,51,12847.429428,success,True
-0.755995,300,12872.49876,max_steps_exceeded,False
-1.772255,204,13045.382861,collision,False
-0.848705,300,13073.589968,max_steps_exceeded,False
-1.473962,117,13091.764002,collision,False
1.99592,7,13099.60105,success,True
1.910073,41,13104.132453,success,True
